Date,Low,Open,Volume,High,Close,Adjusted Close
24/06/2021,38.40000153,38.45000076,2031600,38.99000168,38.84000015,38.84000015
25/06/2021,38.72000122,38.84000015,4114000,39.43000031,39.29999924,39.29999924
28/06/2021,38.52000046,39.29000092,1278900,39.38000107,38.75999832,38.75999832
29/06/2021,38.66999817,38.84000015,1281800,39.08000183,38.88999939,38.88999939
30/06/2021,38.75,38.86999893,2118100,39.13999939,38.93999863,38.93999863
01/07/2021,38.95999908,39.13000107,1892900,40.18000031,39.95000076,39.95000076
02/07/2021,39.38999939,40.02999878,1505100,40.25,39.50999832,39.50999832
06/07/2021,38.45000076,39.36000061,1523500,39.41999817,38.79999924,38.79999924
07/07/2021,38.52000046,38.59000015,1041400,39.13000107,39.02000046,39.02000046
08/07/2021,37.40000153,38.56999969,2808500,38.56999969,37.61999893,37.61999893
09/07/2021,37.95999908,38.13000107,1891600,38.56000137,38.5,38.5
12/07/2021,38.04999924,38.22000122,1133100,38.63000107,38.38000107,38.38000107
13/07/2021,37.47000122,38.31000137,1091700,38.34999847,37.54000092,37.54000092
14/07/2021,37.43000031,37.70000076,1646500,37.90999985,37.75,37.75
15/07/2021,37.33000183,37.40999985,961800,38.08000183,37.97999954,37.97999954
16/07/2021,37.86999893,38.04999924,939000,38.22999954,38.08000183,38.08000183
19/07/2021,36.52999878,37.54000092,1849400,37.77000046,36.81999969,36.81999969
20/07/2021,36.91999817,37.04000092,2634400,38.40000153,37.88999939,37.88999939
21/07/2021,38.24000168,38.24000168,1035900,38.81000137,38.47999954,38.47999954
22/07/2021,37.93000031,38.34000015,1074800,38.38999939,38.13000107,38.13000107
23/07/2021,38.25,38.54000092,1039800,38.63999939,38.52999878,38.52999878
26/07/2021,38.38000107,38.43000031,1137700,38.88999939,38.70999908,38.70999908
27/07/2021,38.22999954,38.47999954,1709900,38.84000015,38.52999878,38.52999878
28/07/2021,37.77999878,38.66999817,2041300,38.79000092,38.06000137,38.06000137
29/07/2021,37.75,38.59000015,4177400,38.75999832,38.5,38.5
30/07/2021,38.5,38.61000061,2488500,39.45000076,39,39
02/08/2021,39,39.18000031,3166400,39.65999985,39.20999908,39.20999908
03/08/2021,38.59000015,39.45000076,2236600,39.72000122,39.34000015,39.34000015
04/08/2021,39.02999878,39.15999985,1311100,40.00999832,39.41999817,39.41999817
05/08/2021,39.34999847,39.59000015,1219700,40,39.99000168,39.99000168
06/08/2021,40.24000168,40.40999985,1050300,40.66999817,40.58000183,40.58000183
09/08/2021,40.24000168,40.56000137,1090500,40.75999832,40.54000092,40.54000092
10/08/2021,40.45999908,40.47999954,1127100,41.16999817,40.77999878,40.77999878
11/08/2021,40.61999893,40.79999924,1488900,41.66999817,41.52000046,41.52000046
12/08/2021,41.34000015,41.5,1405400,41.88000107,41.65999985,41.65999985
13/08/2021,41.63000107,41.79999924,1198100,41.91999817,41.77999878,41.77999878
16/08/2021,41.27000046,41.47999954,993000,41.95999908,41.81000137,41.81000137
17/08/2021,41.68000031,41.79999924,1172600,42.36000061,41.90000153,41.90000153
18/08/2021,41.63000107,41.77000046,1133300,42.16999817,41.68000031,41.68000031
19/08/2021,41.27000046,41.38000107,1077700,41.88999939,41.65999985,41.65999985
20/08/2021,41.38000107,41.59999847,1722700,42.15000153,42.09999847,42.09999847
23/08/2021,41.97000122,42.08000183,1078100,42.38000107,42.09999847,42.09999847
24/08/2021,42.00999832,42.04999924,2186300,42.54000092,42.04000092,42.04000092
25/08/2021,41.90000153,41.95000076,1615800,42.31999969,42.08000183,42.08000183
26/08/2021,41.36999893,42.16999817,1375100,42.18999863,41.38999939,41.38999939
27/08/2021,41.40999985,41.81000137,2677900,41.97000122,41.75,41.75
30/08/2021,41.16999817,41.75999832,1544600,41.99000168,41.25,41.25
31/08/2021,40.93999863,41.16999817,1876400,41.49000168,41.09999847,41.09999847
01/09/2021,40.45999908,41.06000137,1156100,41.18999863,40.47000122,40.47000122
02/09/2021,39.45000076,40.40999985,1740200,40.41999817,39.61000061,39.61000061
03/09/2021,39.11000061,39.54999924,1975200,39.72000122,39.43000031,39.43000031
07/09/2021,38.70000076,39.40999985,2280800,39.40999985,39,39
08/09/2021,38.77000046,38.91999817,2883500,40.04000092,39.97000122,39.97000122
09/09/2021,39.47000122,40,2384600,40.47000122,39.52000046,39.52000046
10/09/2021,38.90999985,39.79000092,1623200,39.88999939,38.93999863,38.93999863
13/09/2021,39.16999817,39.27999878,2359600,40.02999878,39.88999939,39.88999939
14/09/2021,39.15999985,39.95000076,1953100,40.24000168,39.25999832,39.25999832
15/09/2021,38.81999969,39.13000107,2510200,39.59999847,39.34000015,39.34000015
16/09/2021,39.13000107,39.47999954,1979500,39.59000015,39.15999985,39.15999985
17/09/2021,39,39.13000107,4357600,39.47999954,39.29999924,39.29999924
20/09/2021,38.38999939,38.93999863,1960400,39.20000076,38.84999847,38.84999847
21/09/2021,38.65999985,39.09000015,1287400,39.20999908,38.72999954,38.72999954
22/09/2021,38.91999817,39.09000015,1727000,39.25,39.02000046,39.02000046
23/09/2021,38.95999908,39.22000122,1557900,39.54999924,39,39
24/09/2021,38.81000137,39.06999969,6199100,39.27000046,39.18000031,39.18000031
27/09/2021,39.34000015,39.43000031,2456000,39.68999863,39.36000061,39.36000061
28/09/2021,38.31999969,39.22999954,2308700,39.59999847,38.38999939,38.38999939
29/09/2021,38.11000061,38.34999847,1752000,39.06999969,38.84000015,38.84000015
30/09/2021,38.15999985,38.83000183,2374900,39.08000183,38.18000031,38.18000031
01/10/2021,37.90999985,38.15000153,2014000,38.45000076,38.18000031,38.18000031
04/10/2021,37.43999863,37.59000015,2577900,38.68999863,38.18999863,38.18999863
05/10/2021,38.09000015,38.43000031,1997800,39.81999969,39.59999847,39.59999847
06/10/2021,39.36000061,39.41999817,1435200,40.00999832,39.99000168,39.99000168
07/10/2021,40.06999969,40.18999863,1349700,40.88999939,40.70999908,40.70999908
08/10/2021,40.50999832,40.79999924,1117500,41.29999924,40.95000076,40.95000076
11/10/2021,40.15999985,41.13000107,1906100,41.27000046,40.16999817,40.16999817
12/10/2021,40.74000168,41.04000092,2331600,41.45000076,40.84999847,40.84999847
13/10/2021,40.00999832,40.75,2128200,41.88000107,41.81000137,41.81000137
14/10/2021,41.88999939,42.04999924,1763200,42.93999863,42.79999924,42.79999924
15/10/2021,42.29999924,42.97000122,1169900,43.04999924,42.47000122,42.47000122
18/10/2021,41.20999908,42.15999985,966300,42.47000122,42.34999847,42.34999847
19/10/2021,41.90000153,42.68999863,1094800,42.70999908,42.06999969,42.06999969
20/10/2021,42.00999832,42.04999924,1594200,42.99000168,42.63999939,42.63999939
21/10/2021,42.47999954,42.47999954,1263500,42.93000031,42.90999985,42.90999985
22/10/2021,42.81999969,42.93000031,1158400,43.40000153,43.20999908,43.20999908
25/10/2021,42.70000076,43.16999817,1073300,43.47999954,43.34000015,43.34000015
26/10/2021,43.09000015,43.38999939,1074900,43.5,43.15000153,43.15000153
27/10/2021,42.31999969,43.27000046,1725200,43.72000122,42.33000183,42.33000183
28/10/2021,41.63999939,42.90000153,1494500,43.09999847,42.04000092,42.04000092
29/10/2021,41.77999878,42.20000076,2141100,42.47999954,41.81999969,41.81999969
01/11/2021,41.90000153,41.91999817,1629800,42.65000153,42.56999969,42.56999969
02/11/2021,42.27000046,42.41999817,1638700,43.31999969,43.15999985,43.15999985
03/11/2021,43.04000092,43.16999817,1675900,43.61999893,43.25,43.25
04/11/2021,41.99000168,43.09000015,1610800,43.09000015,42.18000031,42.18000031
05/11/2021,42.29000092,42.33000183,1283700,43.43999863,43.36000061,43.36000061
08/11/2021,42.59000015,43.52000046,794300,43.63000107,42.61999893,42.61999893
09/11/2021,41.91999817,42.29000092,2336300,42.58000183,42.02000046,42.02000046
10/11/2021,41.68999863,42.02000046,3788000,42.86000061,41.75999832,41.75999832
11/11/2021,41.18000031,41.75999832,7151800,41.81000137,41.47000122,41.47000122
12/11/2021,40.95999908,41.52000046,3561600,42.38999939,42.02000046,42.02000046
15/11/2021,42.18000031,42.18000031,1754300,42.90999985,42.36000061,42.36000061
16/11/2021,42.54999924,42.59999847,1581300,43.33000183,42.68999863,42.68999863
17/11/2021,41.97999954,42.36999893,1518800,42.59999847,42.15000153,42.15000153
18/11/2021,41.61999893,42.15999985,1969200,42.25999832,41.66999817,41.66999817
19/11/2021,41.25,41.74000168,1727900,42.15999985,42.06000137,42.06000137
22/11/2021,42.04000092,42.18000031,1489000,43.49000168,43.11000061,43.11000061
23/11/2021,43.22000122,43.22999954,1145000,43.84000015,43.74000168,43.74000168
24/11/2021,43.52000046,43.72999954,1333800,43.93000031,43.79000092,43.79000092
26/11/2021,41.77999878,42.66999817,1319200,42.66999817,41.88999939,41.88999939
29/11/2021,41.65000153,42.25999832,1487100,42.29000092,41.72999954,41.72999954
30/11/2021,40.24000168,41.29000092,3123500,41.59999847,40.38000107,40.38000107
01/12/2021,40.72000122,41.08000183,2174600,42.09000015,40.72999954,40.72999954
02/12/2021,40.86999893,40.86999893,1566500,42.54000092,42.29000092,42.29000092
03/12/2021,41.95999908,42.31999969,1530800,42.86000061,42.25,42.25
06/12/2021,42.79999924,42.79999924,1546500,43.56999969,43.13999939,43.13999939
07/12/2021,43.22999954,43.31999969,1505700,43.72999954,43.36000061,43.36000061
08/12/2021,43.16999817,43.43000031,1058800,43.68000031,43.38999939,43.38999939
09/12/2021,43,43,1307700,43.83000183,43.47000122,43.47000122
10/12/2021,43.22000122,43.59999847,1177000,43.83000183,43.43000031,43.43000031
13/12/2021,43.04000092,43.40000153,1454100,43.86000061,43.34999847,43.34999847
14/12/2021,43.25,43.43999863,1356900,43.99000168,43.75,43.75
15/12/2021,43.20999908,43.79000092,2158300,44.24000168,43.93999863,43.93999863
16/12/2021,43.99000168,44.38999939,1704900,44.52999878,44.09000015,44.09000015
17/12/2021,42.84000015,44,3558300,44.11000061,43.22000122,43.22000122
20/12/2021,41.93000031,42.68999863,1774800,42.79999924,42.43000031,42.43000031
21/12/2021,42.5,42.58000183,1456200,43.52999878,42.93000031,42.93000031
22/12/2021,42.86000061,42.93000031,936400,43.38000107,43.29999924,43.29999924
23/12/2021,43.36000061,43.43000031,780200,43.75999832,43.47999954,43.47999954
27/12/2021,43.09999847,43.31999969,704900,43.93999863,43.93000031,43.93000031
28/12/2021,44,44,684800,44.38999939,44.27000046,44.27000046
29/12/2021,44.22000122,44.22999954,518300,44.79999924,44.59999847,44.59999847
30/12/2021,44.27999878,44.29999924,530200,44.91999817,44.33000183,44.33000183
31/12/2021,44.20000076,44.20000076,777500,44.75,44.45000076,44.45000076
03/01/2022,44.02999878,44.5,1550400,44.68000031,44.54999924,44.54999924
04/01/2022,45.00999832,45.08000183,968600,45.54000092,45.13000107,45.13000107
05/01/2022,44.49000168,46.56999969,1217700,46.56999969,44.59999847,44.59999847
06/01/2022,44.75999832,45.36999893,1651200,45.68999863,44.86000061,44.86000061
07/01/2022,44.75999832,45.11999893,1880200,45.27000046,45.06999969,45.06999969
10/01/2022,45.00999832,45.34999847,2341900,46.04999924,46.02000046,46.02000046
11/01/2022,45.59000015,46.13999939,1370900,46.41999817,46.36999893,46.36999893
12/01/2022,46.13000107,46.59000015,2037700,46.70000076,46.47000122,46.47000122
13/01/2022,46.54999924,46.61000061,1407300,47.54999924,46.74000168,46.74000168
14/01/2022,46.08000183,46.66999817,1710600,47.49000168,47.40999985,47.40999985
18/01/2022,46.52000046,47.56999969,1591400,47.58000183,46.59000015,46.59000015
19/01/2022,45.90000153,46.65999985,1205900,46.81000137,45.91999817,45.91999817
20/01/2022,45.59000015,46.18000031,1731400,46.70000076,45.63000107,45.63000107
21/01/2022,45.04999924,45.5,1337200,45.81000137,45.18999863,45.18999863
24/01/2022,43.81000137,44.86000061,2056600,45.75999832,45.70000076,45.70000076
25/01/2022,43.99000168,45.27000046,1703900,45.61000061,45.25,45.25
26/01/2022,44.41999817,45.45999908,1647800,45.91999817,45.02999878,45.02999878
27/01/2022,44.36999893,45.41999817,1926400,46.16999817,44.77999878,44.77999878
28/01/2022,44.27999878,44.75,2416900,45.49000168,45.38000107,45.38000107
31/01/2022,45,45.08000183,1762200,46.38000107,46.31999969,46.31999969
01/02/2022,46.13000107,46.36000061,2109000,47.36999893,47.31999969,47.31999969
02/02/2022,47,47.31999969,1818800,47.99000168,47.93999863,47.93999863
03/02/2022,47.63000107,47.88999939,1015400,48.20000076,47.79000092,47.79000092
04/02/2022,46.93999863,47.45999908,1180000,48.04999924,47.63999939,47.63999939
07/02/2022,47.49000168,47.72000122,1536400,48.09000015,47.59000015,47.59000015
08/02/2022,47.50999832,47.81000137,1352500,48.40999985,48.20000076,48.20000076
09/02/2022,48.09000015,48.29999924,1590300,48.68000031,48.25999832,48.25999832
10/02/2022,47.02999878,48.47999954,3039700,49.15000153,47.38999939,47.38999939
11/02/2022,46.36999893,47.54999924,2743300,47.63000107,46.56000137,46.56000137
14/02/2022,46.04000092,46.43999863,2310900,47,46.41999817,46.41999817
15/02/2022,46.56000137,46.68999863,1482400,47.77000046,47.68000031,47.68000031
16/02/2022,47.38999939,47.43000031,1634100,47.99000168,47.65000153,47.65000153
17/02/2022,46.54000092,47.04999924,1414500,47.36999893,46.97000122,46.97000122
18/02/2022,46.74000168,46.79000092,1121900,47.54000092,47.09999847,47.09999847
22/02/2022,46.43999863,46.86999893,1359100,47.31999969,46.83000183,46.83000183
23/02/2022,46.24000168,47.06000137,2171800,47.29000092,46.29000092,46.29000092
24/02/2022,44.70000076,45,3085800,46.15000153,45.93000031,45.93000031
25/02/2022,46.22000122,46.22000122,1577700,47.56999969,47.54000092,47.54000092
28/02/2022,46.61999893,46.79000092,3071300,47.47999954,47.11000061,47.11000061
01/03/2022,45.61000061,46.84000015,2259800,47.13000107,45.83000183,45.83000183
02/03/2022,46.13999939,46.27000046,1691800,47.25999832,47.11999893,47.11999893
03/03/2022,46.49000168,47.25999832,1657200,47.45000076,46.56000137,46.56000137
04/03/2022,45.20000076,45.74000168,2086200,46.15999985,46.02000046,46.02000046
07/03/2022,44.25999832,45.47999954,3284400,45.86999893,44.27000046,44.27000046
08/03/2022,43.59000015,44.63999939,2643900,45.40000153,44.06999969,44.06999969
09/03/2022,45.04000092,45.16999817,2178500,46,45.56000137,45.56000137
10/03/2022,44.72000122,44.88999939,1909000,45.81000137,45.20000076,45.20000076
11/03/2022,45.45999908,45.47999954,1636600,46.22999954,45.72999954,45.72999954
14/03/2022,45.99000168,46.09000015,1589900,46.84000015,46.33000183,46.33000183
15/03/2022,46.58000183,46.58000183,2103300,47.15000153,46.81000137,46.81000137
16/03/2022,46,46.99000168,1719200,47.15000153,46.65000153,46.65000153
17/03/2022,45.97999954,46.22999954,1194700,46.59000015,46.5,46.5
18/03/2022,45.77000046,46.31999969,3591400,46.31999969,45.84000015,45.84000015
21/03/2022,46.20000076,46.29999924,2119500,47.18999863,47.15000153,47.15000153
22/03/2022,46.79000092,47.5,1598200,47.77000046,47.11000061,47.11000061
23/03/2022,46.59000015,46.95000076,1630600,47.00999832,46.59999847,46.59999847
24/03/2022,46.63999939,46.79999924,2235100,47.18000031,47.13000107,47.13000107
25/03/2022,47.25,47.25,2332800,47.75999832,47.66999817,47.66999817
28/03/2022,47.15000153,47.63999939,1261900,47.66999817,47.59999847,47.59999847
29/03/2022,47.75,47.90000153,1774000,48.58000183,48.56000137,48.56000137
30/03/2022,48.20000076,48.56999969,2160700,48.90999985,48.43999863,48.43999863
31/03/2022,48.40999985,48.75,2377300,49.08000183,48.41999817,48.41999817
01/04/2022,48.04000092,48.45000076,2152000,48.79999924,48.61999893,48.61999893
04/04/2022,47.24000168,48.29000092,411409,48.45000076,47.34000015,47.34000015
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
