Date,Open,Close
28/04/1981,0.126673996,0.126115993
29/04/1981,0.125,0.124442004
30/04/1981,0.126673996,0.126673996
01/05/1981,0.126673996,0.126673996
04/05/1981,0.126673996,0.126115993
05/05/1981,0.126115993,0.125558004
06/05/1981,0.122768,0.122210003
07/05/1981,0.123884,0.123884
08/05/1981,0.125,0.125
11/05/1981,0.122768,0.122210003
12/05/1981,0.122210003,0.122210003
13/05/1981,0.122210003,0.121652
14/05/1981,0.121094003,0.119978003
15/05/1981,0.122768,0.122768
18/05/1981,0.125,0.125
19/05/1981,0.123326004,0.122768
20/05/1981,0.126673996,0.126673996
21/05/1981,0.133928999,0.133928999
22/05/1981,0.140066996,0.140066996
26/05/1981,0.140066996,0.139509007
27/05/1981,0.147321001,0.147321001
28/05/1981,0.147321001,0.147321001
29/05/1981,0.147879004,0.147879004
01/06/1981,0.147879004,0.147879004
02/06/1981,0.141183004,0.140625
03/06/1981,0.140625,0.140625
04/06/1981,0.143415004,0.143415004
05/06/1981,0.141740993,0.141183004
08/06/1981,0.136719003,0.136161
09/06/1981,0.138951004,0.138951004
10/06/1981,0.140625,0.140625
11/06/1981,0.146762997,0.146762997
12/06/1981,0.145647004,0.145089
15/06/1981,0.145089,0.144530997
16/06/1981,0.142298996,0.141740993
17/06/1981,0.140066996,0.139509007
18/06/1981,0.139509007,0.138951004
19/06/1981,0.135602996,0.135045007
22/06/1981,0.130579993,0.130022004
23/06/1981,0.132254004,0.132254004
24/06/1981,0.130022004,0.128905997
25/06/1981,0.131696001,0.131696001
26/06/1981,0.131137997,0.130022004
29/06/1981,0.126673996,0.125558004
30/06/1981,0.116628997,0.116071001
01/07/1981,0.115512997,0.114955001
02/07/1981,0.114955001,0.114955001
06/07/1981,0.112164997,0.111048996
07/07/1981,0.112164997,0.112164997
08/07/1981,0.116628997,0.116628997
09/07/1981,0.108259,0.107701004
10/07/1981,0.099887997,0.099330001
13/07/1981,0.101562999,0.101562999
14/07/1981,0.106027,0.106027
15/07/1981,0.108817004,0.108817004
16/07/1981,0.111607,0.111607
17/07/1981,0.115512997,0.115512997
20/07/1981,0.108259,0.107701004
21/07/1981,0.107701004,0.107143
22/07/1981,0.102121003,0.101003997
23/07/1981,0.103794999,0.103794999
24/07/1981,0.107143,0.107143
27/07/1981,0.111607,0.111607
28/07/1981,0.108259,0.107701004
29/07/1981,0.106585003,0.106027
30/07/1981,0.109932996,0.109932996
31/07/1981,0.111607,0.111607
03/08/1981,0.111607,0.110491
04/08/1981,0.112164997,0.112164997
05/08/1981,0.115512997,0.115512997
06/08/1981,0.113280997,0.112723
07/08/1981,0.112723,0.112723
10/08/1981,0.112723,0.112723
11/08/1981,0.110491,0.109375
12/08/1981,0.107701004,0.107143
13/08/1981,0.104353003,0.103794999
14/08/1981,0.103237003,0.102121003
17/08/1981,0.099887997,0.098771997
18/08/1981,0.097655997,0.096539997
19/08/1981,0.096539997,0.095423996
20/08/1981,0.096539997,0.096539997
21/08/1981,0.090960003,0.089844003
24/08/1981,0.084821001,0.084262997
25/08/1981,0.086496003,0.086496003
26/08/1981,0.085378997,0.084821001
27/08/1981,0.085378997,0.085378997
28/08/1981,0.089844003,0.089844003
31/08/1981,0.089844003,0.089844003
01/09/1981,0.095423996,0.095423996
02/09/1981,0.097098,0.097098
03/09/1981,0.093192004,0.092076004
04/09/1981,0.091518,0.090960003
08/09/1981,0.088728003,0.088169999
09/09/1981,0.088169999,0.088169999
10/09/1981,0.088728003,0.088728003
11/09/1981,0.088169999,0.087612003
14/09/1981,0.085378997,0.084821001
15/09/1981,0.083146997,0.082589
16/09/1981,0.081473,0.080914997
17/09/1981,0.079241,0.078682996
18/09/1981,0.079241,0.079241
21/09/1981,0.079798996,0.079798996
22/09/1981,0.075893,0.075335003
23/09/1981,0.074777,0.073661
24/09/1981,0.073661,0.073103003
25/09/1981,0.064732,0.063616
28/09/1981,0.064173996,0.064173996
29/09/1981,0.067521997,0.067521997
30/09/1981,0.068080001,0.068080001
01/10/1981,0.068080001,0.068080001
02/10/1981,0.073661,0.073661
05/10/1981,0.075893,0.075893
06/10/1981,0.075893,0.075335003
07/10/1981,0.079798996,0.079798996
08/10/1981,0.082589,0.082589
09/10/1981,0.083146997,0.083146997
12/10/1981,0.085937999,0.085937999
13/10/1981,0.085937999,0.085937999
14/10/1981,0.081473,0.080914997
15/10/1981,0.082589,0.082589
16/10/1981,0.082030997,0.081473
19/10/1981,0.083146997,0.083146997
20/10/1981,0.087612003,0.087612003
21/10/1981,0.087612003,0.087612003
22/10/1981,0.087612003,0.087053999
23/10/1981,0.085378997,0.084821001
26/10/1981,0.084821001,0.084821001
27/10/1981,0.086496003,0.086496003
28/10/1981,0.089286,0.089286
29/10/1981,0.088728003,0.088169999
30/10/1981,0.089286,0.089286
02/11/1981,0.089286,0.089286
03/11/1981,0.088728003,0.088169999
04/11/1981,0.086496003,0.085937999
05/11/1981,0.080357,0.079798996
06/11/1981,0.080357,0.080357
09/11/1981,0.081473,0.081473
10/11/1981,0.082030997,0.082030997
11/11/1981,0.084262997,0.084262997
12/11/1981,0.087053999,0.087053999
13/11/1981,0.081473,0.080914997
16/11/1981,0.080357,0.079798996
17/11/1981,0.081473,0.081473
18/11/1981,0.084262997,0.084262997
19/11/1981,0.084262997,0.084262997
20/11/1981,0.084821001,0.084821001
23/11/1981,0.082030997,0.080914997
24/11/1981,0.080914997,0.080357
25/11/1981,0.082030997,0.082030997
27/11/1981,0.084262997,0.084262997
30/11/1981,0.083705001,0.083146997
01/12/1981,0.083146997,0.083146997
02/12/1981,0.083705001,0.083705001
03/12/1981,0.083146997,0.082589
04/12/1981,0.084821001,0.084821001
07/12/1981,0.085378997,0.085378997
08/12/1981,0.084821001,0.083705001
09/12/1981,0.084262997,0.084262997
10/12/1981,0.084262997,0.084262997
11/12/1981,0.084262997,0.083705001
14/12/1981,0.082030997,0.080914997
15/12/1981,0.083146997,0.083146997
16/12/1981,0.087053999,0.087053999
17/12/1981,0.094307996,0.094307996
18/12/1981,0.102121003,0.102121003
21/12/1981,0.098214,0.097655997
22/12/1981,0.099330001,0.099330001
23/12/1981,0.097655997,0.097098
24/12/1981,0.097655997,0.097655997
28/12/1981,0.094307996,0.093192004
29/12/1981,0.094866,0.094866
30/12/1981,0.098771997,0.098771997
31/12/1981,0.098771997,0.098771997
04/01/1982,0.098771997,0.098214
05/01/1982,0.094307996,0.093192004
06/01/1982,0.092634,0.092076004
07/01/1982,0.085937999,0.084821001
08/01/1982,0.088728003,0.088728003
11/01/1982,0.083705001,0.083146997
12/01/1982,0.080914997,0.080357
13/01/1982,0.080357,0.079798996
14/01/1982,0.083705001,0.083705001
15/01/1982,0.089286,0.089286
18/01/1982,0.090960003,0.090960003
19/01/1982,0.089844003,0.088728003
20/01/1982,0.090402,0.090402
21/01/1982,0.092076004,0.092076004
22/01/1982,0.092634,0.092634
25/01/1982,0.090402,0.089844003
26/01/1982,0.087612003,0.086496003
27/01/1982,0.087053999,0.087053999
28/01/1982,0.089844003,0.089844003
29/01/1982,0.090960003,0.090960003
01/02/1982,0.090960003,0.089844003
02/02/1982,0.090402,0.090402
03/02/1982,0.090402,0.090402
04/02/1982,0.088728003,0.088169999
05/02/1982,0.088169999,0.088169999
08/02/1982,0.083146997,0.082589
09/02/1982,0.082589,0.082589
10/02/1982,0.083705001,0.083705001
11/02/1982,0.083146997,0.082589
12/02/1982,0.083705001,0.083705001
16/02/1982,0.082589,0.082030997
17/02/1982,0.083146997,0.083146997
18/02/1982,0.084262997,0.084262997
19/02/1982,0.084262997,0.083705001
22/02/1982,0.083146997,0.082589
23/02/1982,0.082030997,0.081473
24/02/1982,0.082030997,0.082030997
25/02/1982,0.082030997,0.081473
26/02/1982,0.081473,0.081473
01/03/1982,0.082030997,0.082030997
02/03/1982,0.082030997,0.082030997
03/03/1982,0.082030997,0.082030997
04/03/1982,0.080914997,0.080357
05/03/1982,0.074777,0.074219003
08/03/1982,0.073661,0.073103003
09/03/1982,0.073661,0.073661
10/03/1982,0.073103003,0.072544999
11/03/1982,0.072544999,0.072544999
12/03/1982,0.068637997,0.068080001
15/03/1982,0.068080001,0.067521997
16/03/1982,0.066964,0.066405997
17/03/1982,0.063616,0.063057996
18/03/1982,0.068080001,0.068080001
19/03/1982,0.074219003,0.074219003
22/03/1982,0.079798996,0.079798996
23/03/1982,0.079241,0.078682996
24/03/1982,0.074777,0.074219003
25/03/1982,0.074219003,0.073661
26/03/1982,0.073103003,0.072544999
29/03/1982,0.074219003,0.074219003
30/03/1982,0.075335003,0.075335003
31/03/1982,0.075335003,0.075335003
01/04/1982,0.079241,0.079241
02/04/1982,0.079241,0.079241
05/04/1982,0.079241,0.079241
06/04/1982,0.079241,0.078682996
07/04/1982,0.078125,0.077567004
08/04/1982,0.078125,0.078125
12/04/1982,0.078125,0.077567004
13/04/1982,0.071987003,0.071428999
14/04/1982,0.071987003,0.071987003
15/04/1982,0.073103003,0.073103003
16/04/1982,0.075335003,0.075335003
19/04/1982,0.074777,0.073661
20/04/1982,0.070871003,0.070312999
21/04/1982,0.070312999,0.069753997
22/04/1982,0.069196001,0.068637997
23/04/1982,0.068637997,0.068637997
26/04/1982,0.070312999,0.070312999
27/04/1982,0.068637997,0.068080001
28/04/1982,0.065848,0.065289997
29/04/1982,0.065289997,0.065289997
30/04/1982,0.065848,0.065848
03/05/1982,0.068080001,0.068080001
04/05/1982,0.070312999,0.070312999
05/05/1982,0.070312999,0.069196001
06/05/1982,0.071428999,0.071428999
07/05/1982,0.072544999,0.072544999
10/05/1982,0.071987003,0.071428999
11/05/1982,0.069753997,0.069196001
12/05/1982,0.068080001,0.067521997
13/05/1982,0.068080001,0.068080001
14/05/1982,0.066405997,0.065289997
17/05/1982,0.064732,0.064173996
18/05/1982,0.063616,0.063057996
19/05/1982,0.063057996,0.0625
20/05/1982,0.063057996,0.063057996
21/05/1982,0.063616,0.063616
24/05/1982,0.064173996,0.064173996
25/05/1982,0.064173996,0.064173996
26/05/1982,0.064173996,0.063616
27/05/1982,0.063057996,0.0625
28/05/1982,0.0625,0.0625
01/06/1982,0.061942,0.061384
02/06/1982,0.0625,0.0625
03/06/1982,0.061384,0.060268
04/06/1982,0.059152,0.058594
07/06/1982,0.058594,0.058594
08/06/1982,0.058594,0.058036
09/06/1982,0.057477999,0.056919999
10/06/1982,0.057477999,0.057477999
11/06/1982,0.05971,0.05971
14/06/1982,0.05971,0.05971
15/06/1982,0.05971,0.05971
16/06/1982,0.05971,0.05971
17/06/1982,0.059152,0.058594
18/06/1982,0.058594,0.057477999
21/06/1982,0.057477999,0.057477999
22/06/1982,0.05971,0.05971
23/06/1982,0.061384,0.061384
24/06/1982,0.061384,0.061384
25/06/1982,0.05971,0.059152
28/06/1982,0.059152,0.058594
29/06/1982,0.057477999,0.056919999
30/06/1982,0.056919999,0.056919999
01/07/1982,0.056919999,0.056361999
02/07/1982,0.054129001,0.053571001
06/07/1982,0.051897001,0.051339
07/07/1982,0.051339,0.051339
08/07/1982,0.049665,0.049107
09/07/1982,0.050781,0.050781
12/07/1982,0.051897001,0.051897001
13/07/1982,0.055245999,0.055245999
14/07/1982,0.055803999,0.055803999
15/07/1982,0.056919999,0.056919999
16/07/1982,0.059152,0.059152
19/07/1982,0.05971,0.05971
20/07/1982,0.063616,0.063616
21/07/1982,0.063616,0.063616
22/07/1982,0.064173996,0.064173996
23/07/1982,0.063616,0.063057996
26/07/1982,0.060826,0.060268
27/07/1982,0.060268,0.060268
28/07/1982,0.058036,0.057477999
29/07/1982,0.05971,0.05971
30/07/1982,0.060268,0.060268
02/08/1982,0.061942,0.061942
03/08/1982,0.058594,0.058036
04/08/1982,0.058036,0.057477999
05/08/1982,0.055803999,0.055245999
06/08/1982,0.055245999,0.054687999
09/08/1982,0.055245999,0.055245999
10/08/1982,0.058594,0.058594
11/08/1982,0.059152,0.059152
12/08/1982,0.059152,0.058594
13/08/1982,0.058594,0.058594
16/08/1982,0.05971,0.05971
17/08/1982,0.063616,0.063616
18/08/1982,0.063616,0.063616
19/08/1982,0.064173996,0.064173996
20/08/1982,0.065848,0.065848
23/08/1982,0.068637997,0.068637997
24/08/1982,0.071987003,0.071987003
25/08/1982,0.077009,0.077009
26/08/1982,0.079241,0.079241
27/08/1982,0.075893,0.075335003
30/08/1982,0.076451004,0.076451004
31/08/1982,0.080357,0.080357
01/09/1982,0.078682996,0.078125
02/09/1982,0.081473,0.081473
03/09/1982,0.082030997,0.082030997
07/09/1982,0.078125,0.077567004
08/09/1982,0.080357,0.080357
09/09/1982,0.079241,0.078682996
10/09/1982,0.080914997,0.080914997
13/09/1982,0.081473,0.081473
14/09/1982,0.084262997,0.084262997
15/09/1982,0.084262997,0.083705001
16/09/1982,0.082030997,0.080914997
17/09/1982,0.079798996,0.079241
20/09/1982,0.079798996,0.079798996
21/09/1982,0.081473,0.081473
22/09/1982,0.083705001,0.083705001
23/09/1982,0.083705001,0.083705001
24/09/1982,0.081473,0.080914997
27/09/1982,0.080914997,0.080914997
28/09/1982,0.082030997,0.082030997
29/09/1982,0.082030997,0.082030997
30/09/1982,0.082030997,0.081473
01/10/1982,0.082589,0.082589
04/10/1982,0.082589,0.083705001
05/10/1982,0.083705001,0.084262997
06/10/1982,0.084262997,0.090402
07/10/1982,0.090960003,0.097655997
08/10/1982,0.097655997,0.104911
11/10/1982,0.104911,0.107143
12/10/1982,0.107143,0.103794999
13/10/1982,0.103794999,0.104911
14/10/1982,0.104911,0.105469003
15/10/1982,0.104911,0.102678999
18/10/1982,0.102678999,0.104911
19/10/1982,0.104911,0.107143
20/10/1982,0.107143,0.113280997
21/10/1982,0.113280997,0.116071001
22/10/1982,0.116071001,0.115512997
25/10/1982,0.115512997,0.108817004
26/10/1982,0.108817004,0.109375
27/10/1982,0.109375,0.112164997
28/10/1982,0.112164997,0.112164997
29/10/1982,0.112164997,0.113280997
01/11/1982,0.113280997,0.119419999
02/11/1982,0.120536,0.127790004
03/11/1982,0.127790004,0.137277007
04/11/1982,0.137277007,0.138393
05/11/1982,0.137277007,0.134487003
08/11/1982,0.134487003,0.128905997
09/11/1982,0.128905997,0.133370996
10/11/1982,0.133928999,0.138393
11/11/1982,0.138393,0.147321001
12/11/1982,0.147321001,0.144530997
15/11/1982,0.144530997,0.141183004
16/11/1982,0.141183004,0.133928999
17/11/1982,0.133928999,0.140066996
18/11/1982,0.140066996,0.140066996
19/11/1982,0.140066996,0.137834996
22/11/1982,0.137834996,0.125558004
23/11/1982,0.127232,0.128905997
24/11/1982,0.128905997,0.131696001
26/11/1982,0.131696001,0.129464
29/11/1982,0.129464,0.128905997
30/11/1982,0.128905997,0.142298996
01/12/1982,0.142298996,0.145089
02/12/1982,0.145089,0.145089
03/12/1982,0.143415004,0.141740993
06/12/1982,0.141740993,0.149553999
07/12/1982,0.149553999,0.151227996
08/12/1982,0.151227996,0.147879004
09/12/1982,0.145647004,0.140625
10/12/1982,0.138393,0.130579993
13/12/1982,0.129464,0.127790004
14/12/1982,0.127790004,0.126673996
15/12/1982,0.126673996,0.126115993
16/12/1982,0.126115993,0.128347993
17/12/1982,0.128347993,0.134487003
20/12/1982,0.134487003,0.133928999
21/12/1982,0.133928999,0.135045007
22/12/1982,0.135602996,0.138951004
23/12/1982,0.138951004,0.142857
27/12/1982,0.142857,0.146204993
28/12/1982,0.146204993,0.145089
29/12/1982,0.145089,0.140066996
30/12/1982,0.140066996,0.133928999
31/12/1982,0.133928999,0.133370996
03/01/1983,0.133370996,0.127232
04/01/1983,0.127232,0.134487003
05/01/1983,0.134487003,0.135045007
06/01/1983,0.135045007,0.130022004
07/01/1983,0.130022004,0.122768
10/01/1983,0.122768,0.128347993
11/01/1983,0.128347993,0.130022004
12/01/1983,0.131696001,0.137277007
13/01/1983,0.137277007,0.137277007
14/01/1983,0.137834996,0.147321001
17/01/1983,0.147321001,0.152344003
18/01/1983,0.152344003,0.148995996
19/01/1983,0.148995996,0.150112003
20/01/1983,0.150112003,0.166852996
21/01/1983,0.166852996,0.166852996
24/01/1983,0.166852996,0.157365993
25/01/1983,0.157365993,0.163504004
26/01/1983,0.165178999,0.170201004
27/01/1983,0.170201004,0.181920007
28/01/1983,0.181920007,0.183036
31/01/1983,0.183036,0.182477996
01/02/1983,0.182477996,0.186384007
02/02/1983,0.186384007,0.191405997
03/02/1983,0.191405997,0.199219003
04/02/1983,0.199219003,0.196428999
07/02/1983,0.196428999,0.188615993
08/02/1983,0.188615993,0.186941996
09/02/1983,0.186941996,0.188615993
10/02/1983,0.188615993,0.200893
11/02/1983,0.202566996,0.207589
14/02/1983,0.207589,0.206472993
15/02/1983,0.206472993,0.202566996
16/02/1983,0.202566996,0.198661
17/02/1983,0.198661,0.196428999
18/02/1983,0.196428999,0.202566996
22/02/1983,0.203683004,0.207589
23/02/1983,0.207589,0.209262997
24/02/1983,0.210938007,0.214844003
25/02/1983,0.214844003,0.208704993
28/02/1983,0.208704993,0.203683004
01/03/1983,0.203683004,0.207030997
02/03/1983,0.207030997,0.208704993
03/03/1983,0.208704993,0.202009007
04/03/1983,0.202009007,0.199219003
07/03/1983,0.199219003,0.195313007
08/03/1983,0.194196001,0.189173996
09/03/1983,0.189173996,0.194754004
10/03/1983,0.194754004,0.191964
11/03/1983,0.191964,0.189173996
14/03/1983,0.188615993,0.184709996
15/03/1983,0.184709996,0.1875
16/03/1983,0.1875,0.1875
17/03/1983,0.1875,0.189173996
18/03/1983,0.189173996,0.191964
21/03/1983,0.191964,0.196428999
22/03/1983,0.196428999,0.198661
23/03/1983,0.198661,0.189173996
24/03/1983,0.189173996,0.192522004
25/03/1983,0.192522004,0.192522004
28/03/1983,0.191964,0.189732
29/03/1983,0.190290004,0.195313007
30/03/1983,0.195313007,0.197545007
31/03/1983,0.197545007,0.188615993
04/04/1983,0.188615993,0.183594003
05/04/1983,0.183594003,0.180245996
06/04/1983,0.180245996,0.178571001
07/04/1983,0.178571001,0.176897004
08/04/1983,0.176897004,0.175780997
11/04/1983,0.175780997,0.185826004
12/04/1983,0.185826004,0.189732
13/04/1983,0.189732,0.196428999
14/04/1983,0.196428999,0.200893
15/04/1983,0.200893,0.204240993
18/04/1983,0.205357,0.209821001
19/04/1983,0.209821001,0.207589
20/04/1983,0.207589,0.226004004
21/04/1983,0.228795007,0.232143
22/04/1983,0.232143,0.227678999
25/04/1983,0.227678999,0.217076004
26/04/1983,0.217076004,0.223214
27/04/1983,0.223214,0.220982
28/04/1983,0.220982,0.223214
29/04/1983,0.223214,0.225446001
02/05/1983,0.225446001,0.21875
03/05/1983,0.21875,0.216518
04/05/1983,0.216518,0.229911
05/05/1983,0.229911,0.244977996
06/05/1983,0.244977996,0.246094003
09/05/1983,0.246094003,0.242745996
10/05/1983,0.242745996,0.244420007
11/05/1983,0.244420007,0.238280997
12/05/1983,0.238280997,0.236048996
13/05/1983,0.236048996,0.237165004
16/05/1983,0.237165004,0.231027007
17/05/1983,0.231027007,0.231584996
18/05/1983,0.231584996,0.234375
19/05/1983,0.234375,0.241629004
20/05/1983,0.241629004,0.253906012
23/05/1983,0.253906012,0.256695986
24/05/1983,0.256695986,0.270089
25/05/1983,0.270089,0.267856985
26/05/1983,0.267856985,0.265067011
27/05/1983,0.265067011,0.265067011
31/05/1983,0.264508992,0.257813007
01/06/1983,0.257813007,0.259487003
02/06/1983,0.259487003,0.261161
03/06/1983,0.261161,0.273995996
06/06/1983,0.273995996,0.280133992
07/06/1983,0.280133992,0.270646989
08/06/1983,0.270646989,0.267298996
09/06/1983,0.267298996,0.265625
10/06/1983,0.265625,0.264508992
13/06/1983,0.264508992,0.255580008
14/06/1983,0.255580008,0.25
15/06/1983,0.249441996,0.242745996
16/06/1983,0.243862003,0.255580008
17/06/1983,0.255580008,0.250557989
20/06/1983,0.250557989,0.238280997
21/06/1983,0.238280997,0.239954993
22/06/1983,0.240512997,0.247209996
23/06/1983,0.246094003,0.239397004
24/06/1983,0.239397004,0.237722993
27/06/1983,0.237722993,0.224887997
28/06/1983,0.224887997,0.209262997
29/06/1983,0.209262997,0.219308004
30/06/1983,0.219308004,0.218191996
01/07/1983,0.218191996,0.219865993
05/07/1983,0.219865993,0.210938007
06/07/1983,0.210938007,0.211495996
07/07/1983,0.211495996,0.208704993
08/07/1983,0.208704993,0.206472993
11/07/1983,0.206472993,0.212053999
12/07/1983,0.212053999,0.207030997
13/07/1983,0.207030997,0.205915004
14/07/1983,0.205915004,0.205357
15/07/1983,0.205357,0.198102996
18/07/1983,0.198102996,0.197545007
19/07/1983,0.197545007,0.195313007
20/07/1983,0.195313007,0.184152007
21/07/1983,0.184152007,0.193637997
22/07/1983,0.193637997,0.195313007
25/07/1983,0.195313007,0.192522004
26/07/1983,0.192522004,0.174665004
27/07/1983,0.174665004,0.161829993
28/07/1983,0.161829993,0.151786
29/07/1983,0.151786,0.155691996
01/08/1983,0.155691996,0.154018
02/08/1983,0.154018,0.153459996
03/08/1983,0.153459996,0.155691996
04/08/1983,0.155691996,0.148438007
05/08/1983,0.148438007,0.151227996
08/08/1983,0.151227996,0.151786
09/08/1983,0.151786,0.153459996
10/08/1983,0.153459996,0.152902007
11/08/1983,0.152902007,0.150670007
12/08/1983,0.150670007,0.149553999
15/08/1983,0.149553999,0.153459996
16/08/1983,0.153459996,0.151227996
17/08/1983,0.151227996,0.147879004
18/08/1983,0.147879004,0.149553999
19/08/1983,0.149553999,0.150670007
22/08/1983,0.150670007,0.150112003
23/08/1983,0.150112003,0.142298996
24/08/1983,0.141740993,0.135045007
25/08/1983,0.135045007,0.136161
26/08/1983,0.136161,0.137834996
29/08/1983,0.137834996,0.139509007
30/08/1983,0.139509007,0.146762997
31/08/1983,0.147879004,0.166295007
01/09/1983,0.166295007,0.162387997
02/09/1983,0.162387997,0.169643
06/09/1983,0.172990993,0.175780997
07/09/1983,0.175222993,0.154576004
08/09/1983,0.154576004,0.141740993
09/09/1983,0.141740993,0.136719003
12/09/1983,0.136719003,0.136719003
13/09/1983,0.136719003,0.142857
14/09/1983,0.142857,0.141183004
15/09/1983,0.141183004,0.134487003
16/09/1983,0.134487003,0.131137997
19/09/1983,0.131137997,0.142857
20/09/1983,0.142857,0.143415004
21/09/1983,0.143415004,0.140625
22/09/1983,0.140625,0.145089
23/09/1983,0.111607,0.108259
26/09/1983,0.108817004,0.111048996
27/09/1983,0.111048996,0.104911
28/09/1983,0.104911,0.102121003
29/09/1983,0.102121003,0.101562999
30/09/1983,0.101562999,0.103237003
03/10/1983,0.103237003,0.103237003
04/10/1983,0.103237003,0.102121003
05/10/1983,0.102121003,0.100446001
06/10/1983,0.100446001,0.099330001
07/10/1983,0.099330001,0.090960003
10/10/1983,0.089844003,0.088169999
11/10/1983,0.088169999,0.086496003
12/10/1983,0.086496003,0.094307996
13/10/1983,0.097098,0.102678999
14/10/1983,0.102678999,0.101562999
17/10/1983,0.101562999,0.09375
18/10/1983,0.092634,0.086496003
19/10/1983,0.086496003,0.095982
20/10/1983,0.095982,0.090960003
21/10/1983,0.090960003,0.088728003
24/10/1983,0.088728003,0.094307996
25/10/1983,0.094307996,0.094866
26/10/1983,0.094866,0.089844003
27/10/1983,0.089844003,0.094307996
28/10/1983,0.094307996,0.093192004
31/10/1983,0.094307996,0.101003997
01/11/1983,0.101003997,0.102678999
02/11/1983,0.102678999,0.104911
03/11/1983,0.104911,0.097655997
04/11/1983,0.097655997,0.094307996
07/11/1983,0.094307996,0.09375
08/11/1983,0.087053999,0.079798996
09/11/1983,0.079798996,0.085937999
10/11/1983,0.085937999,0.087612003
11/11/1983,0.087612003,0.089286
14/11/1983,0.089286,0.088169999
15/11/1983,0.088169999,0.088169999
16/11/1983,0.088169999,0.089286
17/11/1983,0.089286,0.091518
18/11/1983,0.091518,0.092076004
21/11/1983,0.092076004,0.095982
22/11/1983,0.095982,0.095982
23/11/1983,0.095982,0.090960003
25/11/1983,0.090960003,0.091518
28/11/1983,0.091518,0.09375
29/11/1983,0.09375,0.092634
30/11/1983,0.092634,0.090960003
01/12/1983,0.090960003,0.090402
02/12/1983,0.090402,0.088728003
05/12/1983,0.088728003,0.090960003
06/12/1983,0.090960003,0.091518
07/12/1983,0.091518,0.09375
08/12/1983,0.09375,0.095982
09/12/1983,0.095982,0.096539997
12/12/1983,0.096539997,0.095982
