Date,Low,Open,Volume,High,Close,Adjusted Close
18/03/2020,59.27999878,59.94250107,300233600,62.5,61.66749954,60.83160019
19/03/2020,60.65250015,61.84749985,271857200,63.20999908,61.19499969,60.36551285
20/03/2020,57,61.79499817,401693200,62.95750046,57.31000137,56.53317642
23/03/2020,53.15250015,57.02000046,336752800,57.125,56.09249878,55.33217621
24/03/2020,58.57500076,59.09000015,287531200,61.92250061,61.72000122,60.88339615
25/03/2020,61.07500076,62.6875,303602000,64.5625,61.38000107,60.54800034
26/03/2020,61.59000015,61.63000107,252087200,64.66999817,64.61000061,63.73421478
27/03/2020,61.76250076,63.1875,204216800,63.96749878,61.93500137,61.09548187
30/03/2020,62.34999847,62.68500137,167976400,63.88000107,63.70249939,62.83901596
31/03/2020,63,63.90000153,197002000,65.62249756,63.57249832,62.7107811
01/04/2020,59.78250122,61.625,176218400,62.18000031,60.22750092,59.41112518
02/04/2020,59.22499847,60.08499908,165934000,61.28749847,61.23249817,60.40249252
03/04/2020,59.74250031,60.70000076,129880000,61.42499924,60.35250092,59.53443146
06/04/2020,62.34500122,62.72499847,201820400,65.77749634,65.61750031,64.72806549
07/04/2020,64.75,67.69999695,202887200,67.92500305,64.85749817,63.97836685
08/04/2020,65.30750275,65.68499756,168895200,66.84249878,66.51750183,65.61585999
09/04/2020,66.17500305,67.17500305,161834800,67.51750183,66.99749756,66.08934784
13/04/2020,66.45749664,67.07749939,131022800,68.42500305,68.3125,67.38653564
14/04/2020,69.51249695,70,194994800,72.0625,71.76249695,70.7897644
15/04/2020,70.15750122,70.59999847,131154400,71.58249664,71.10749817,70.14363861
16/04/2020,70.58750153,71.84500122,157125200,72.05000305,71.67250061,70.70098114
17/04/2020,69.21499634,71.17250061,215250000,71.73750305,70.69999695,69.7416687
20/04/2020,69.21250153,69.48750305,130015200,70.41999817,69.23249817,68.29406738
21/04/2020,66.35749817,69.06999969,180991600,69.3125,67.09249878,66.18305969
22/04/2020,68.05000305,68.40249634,116862400,69.47499847,69.02500153,68.08938599
23/04/2020,68.71749878,68.96749878,124814400,70.4375,68.75749969,67.82550812
24/04/2020,69.25,69.30000305,126161200,70.75250244,70.74250031,69.78359222
27/04/2020,69.98750305,70.44999695,117087600,71.13500214,70.79250336,69.83292389
28/04/2020,69.55000305,71.26999664,112004800,71.45749664,69.64499664,68.70098114
29/04/2020,70.97250366,71.18250275,137280800,72.41750336,71.93250275,70.9574585
30/04/2020,72.08750153,72.48999786,183064000,73.63249969,73.44999695,72.45439148
01/05/2020,71.46250153,71.5625,240616800,74.75,72.26750183,71.28793335
04/05/2020,71.58000183,72.29250336,133568000,73.42250061,73.29000092,72.29656219
05/05/2020,73.61499786,73.76499939,147751200,75.25,74.38999939,73.38165283
06/05/2020,74.71749878,75.11499786,142333600,75.80999756,75.15750122,74.13874817
07/05/2020,75.49250031,75.80500031,115215200,76.29250336,75.93499756,74.90570068
08/05/2020,76.07250214,76.41000366,133838400,77.58750153,77.53250122,76.688591
11/05/2020,76.80999756,77.02500153,145946400,79.26249695,78.75250244,77.89530945
12/05/2020,77.72750092,79.45749664,162301200,79.92250061,77.85250092,77.00511932
13/05/2020,75.80249786,78.03749847,200622400,78.98750305,76.91249847,76.07534027
14/05/2020,75.38249969,76.12750244,158929200,77.44750214,77.38500214,76.54269409
15/05/2020,75.05249786,75.08750153,166348400,76.97499847,76.92749786,76.09017181
18/05/2020,77.58000183,78.29250336,135178400,79.125,78.73999786,77.88294983
19/05/2020,78.25250244,78.75749969,101729600,79.62999725,78.28500366,77.4329071
20/05/2020,79.12999725,79.16999817,111504800,79.87999725,79.80750275,78.93882751
21/05/2020,78.96749878,79.66500092,102688800,80.22250366,79.21250153,78.35031128
22/05/2020,78.83750153,78.94249725,81803200,79.80750275,79.72250366,78.85475922
26/05/2020,79.125,80.875,125522000,81.05999756,79.18250275,78.32063293
27/05/2020,78.27249908,79.03500366,112945200,79.67749786,79.52749634,78.66186523
28/05/2020,78.90750122,79.19249725,133560800,80.86000061,79.5625,78.69648743
29/05/2020,79.11750031,79.8125,153532400,80.28749847,79.48500061,78.6198349
01/06/2020,79.30249786,79.4375,80791200,80.58750153,80.46250153,79.58669281
02/06/2020,79.73249817,80.1875,87642800,80.86000061,80.83499908,79.95514679
03/06/2020,80.57499695,81.16500092,104491200,81.55000305,81.27999878,80.39529419
04/06/2020,80.19499969,81.09750366,87560400,81.40499878,80.58000183,79.70291901
05/06/2020,80.80750275,80.83750153,137250400,82.9375,82.875,81.97293091
08/06/2020,81.83000183,82.5625,95654400,83.40000153,83.36499786,82.45759583
09/06/2020,83.00250244,83.03500366,147712400,86.40249634,85.99749756,85.06145477
10/06/2020,86.52249908,86.97499847,166651600,88.69249725,88.20999908,87.2498703
11/06/2020,83.87000275,87.32749939,201662400,87.76499939,83.97499847,83.06096649
12/06/2020,83.55500031,86.18000031,200146000,86.94999695,84.69999695,83.7780838
15/06/2020,83.14499664,83.3125,138808800,86.41999817,85.74749756,84.81417847
16/06/2020,86.18000031,87.86499786,165428800,88.30000305,88.01999664,87.06194305
17/06/2020,87.77249908,88.78749847,114406400,88.84999847,87.89749908,86.94076538
18/06/2020,87.30500031,87.85250092,96820400,88.36250305,87.93250275,86.97538757
19/06/2020,86.28749847,88.66000366,264476000,89.13999939,87.43000031,86.47837067
22/06/2020,87.78749847,87.83499908,135445200,89.86499786,89.71749878,88.74097443
23/06/2020,90.56749725,91,212155600,93.09500122,91.63249969,90.63511658
24/06/2020,89.62999725,91.25,192623200,92.19750214,90.01499939,89.03523254
25/06/2020,89.39250183,90.17500305,137522400,91.25,91.20999908,90.21721649
26/06/2020,88.25499725,91.10250092,205256800,91.33000183,88.40750122,87.44521332
29/06/2020,87.81999969,88.3125,130646000,90.54250336,90.44499969,89.46053314
30/06/2020,90,90.01999664,140223200,91.49500275,91.19999695,90.20732117
01/07/2020,90.97750092,91.27999878,110737200,91.83999634,91.02749634,90.03670502
02/07/2020,90.91000366,91.96250153,114041600,92.61750031,91.02749634,90.03670502
06/07/2020,92.46749878,92.5,118655600,93.94499969,93.46250153,92.44519806
07/07/2020,93.05750275,93.85250092,112424400,94.65499878,93.17250061,92.15835571
08/07/2020,94.08999634,94.18000031,117092000,95.375,95.34249878,94.30473328
09/07/2020,94.67250061,96.26249695,125642800,96.31749725,95.75250244,94.71027374
10/07/2020,94.70500183,95.33499908,90257200,95.98000336,95.91999817,94.87593842
13/07/2020,95.25749969,97.26499939,191649200,99.95500183,95.47750092,94.43827057
14/07/2020,93.87750244,94.83999634,170989200,97.25499725,97.05750275,96.00107574
15/07/2020,96.48999786,98.98999786,153198000,99.24749756,97.72499847,96.66129303
16/07/2020,95.90499878,96.5625,110577600,97.40499878,96.52249908,95.47188568
17/07/2020,95.83999634,96.98750305,92186800,97.14749908,96.32749939,95.27900696
20/07/2020,96.0625,96.41750336,90318000,98.5,98.35749817,97.28691101
21/07/2020,96.74250031,99.17250061,103433200,99.25,97,95.94419098
22/07/2020,96.60250092,96.69249725,89001600,97.97499847,97.27249908,96.21372986
23/07/2020,92.01000214,96.99749756,197004400,97.07749939,92.84500122,91.83441925
24/07/2020,89.14499664,90.98750305,185438800,92.97000122,92.61499786,91.60691833
27/07/2020,93.48000336,93.70999908,121214000,94.90499878,94.80999756,93.7780304
28/07/2020,93.24749756,94.36750031,103625600,94.55000305,93.25250244,92.23748779
29/07/2020,93.71250153,93.75,90329200,95.23000336,95.04000092,94.00552368
30/07/2020,93.76750183,94.1875,158130000,96.29750061,96.19000244,95.143013
31/07/2020,100.8249969,102.8850021,374336800,106.4150009,106.2600021,105.1034164
03/08/2020,107.8925018,108.1999969,308151200,111.6374969,108.9375,107.7517548
04/08/2020,108.3874969,109.1324997,173071600,110.7900009,109.6650009,108.4713364
05/08/2020,108.8974991,109.3775024,121776800,110.3925018,110.0625,108.8645172
06/08/2020,109.7975006,110.4049988,202428800,114.4124985,113.9024963,112.6627121
07/08/2020,110.2925034,113.2050018,198045600,113.6750031,111.1125031,110.1012573
10/08/2020,110,112.5999985,212403600,113.7750015,112.7275009,111.7015457
11/08/2020,109.1074982,111.9700012,187902400,112.4824982,109.375,108.3795547
12/08/2020,110.2975006,110.4974976,165598000,113.2750015,113.0100021,111.9814758
13/08/2020,113.9274979,114.4300003,210082000,116.0425034,115.0100021,113.9632721
14/08/2020,113.0449982,114.8300018,165565200,115,114.9075012,113.8617096
17/08/2020,113.9625015,116.0625,119561600,116.0875015,114.6074982,113.5644302
18/08/2020,114.0074997,114.3525009,105633600,116,115.5625,114.5107346
19/08/2020,115.6100006,115.9824982,145538000,117.1624985,115.7074966,114.6544113
20/08/2020,115.7324982,115.75,126907200,118.3925018,118.2750015,117.198555
21/08/2020,119.25,119.2624969,338054800,124.8675003,124.3700027,123.2380829
24/08/2020,123.9375,128.6974945,345937600,128.7850037,125.8574982,124.7120514
25/08/2020,123.0524979,124.6975021,211495600,125.1800003,124.8249969,123.688942
26/08/2020,125.0824966,126.1800003,163022400,126.9925003,126.5224991,125.3709869
27/08/2020,123.8324966,127.1425018,155552400,127.4850006,125.0100021,123.872261
28/08/2020,124.5774994,126.0124969,187630000,126.4424973,124.8075027,123.6716003
31/08/2020,126,127.5800018,225702700,131,129.0399933,127.8655853
01/09/2020,130.5299988,132.7599945,151948100,134.8000031,134.1799927,132.9588013
02/09/2020,127,137.5899963,200119000,137.9799957,131.3999939,130.2040863
03/09/2020,120.5,126.9100037,257599600,128.8399963,120.8799973,119.7798386
04/09/2020,110.8899994,120.0699997,332607200,123.6999969,120.9599991,119.8591156
08/09/2020,112.6800003,113.9499969,231366600,118.9899979,112.8199997,111.7932053
09/09/2020,115.2600021,117.2600021,176940500,119.1399994,117.3199997,116.252243
10/09/2020,112.5,120.3600006,182274400,120.5,113.4899979,112.4571075
11/09/2020,110,114.5699997,180860300,115.2300034,112,110.9806595
14/09/2020,112.8000031,114.7200012,140150100,115.9300003,115.3600006,114.3100815
15/09/2020,113.6100006,118.3300018,184642000,118.8300018,115.5400009,114.4884491
16/09/2020,112.0400009,115.2300034,154679000,116,112.1299973,111.1094818
17/09/2020,108.7099991,109.7200012,178011000,112.1999969,110.3399963,109.3357697
18/09/2020,106.0899963,110.4000015,287104900,110.8799973,106.8399963,105.8676224
21/09/2020,103.0999985,104.5400009,195713800,110.1900024,110.0800018,109.0781479
22/09/2020,109.1600037,112.6800003,183055400,112.8600006,111.8099976,110.7923889
23/09/2020,106.7699966,111.6200027,150718700,112.1100006,107.1200027,106.1450806
24/09/2020,105,105.1699982,167743300,110.25,108.2200012,107.2350769
25/09/2020,107.6699982,108.4300003,149981400,112.4400024,112.2799988,111.25811
28/09/2020,112.7799988,115.0100021,137672400,115.3199997,114.9599991,113.9137268
29/09/2020,113.5699997,114.5500031,99382200,115.3099976,114.0899963,113.0516434
30/09/2020,113.6200027,113.7900009,142675200,117.2600021,115.8099976,114.7559891
01/10/2020,115.8300018,117.6399994,116120400,117.7200012,116.7900009,115.727066
02/10/2020,112.2200012,112.8899994,144712000,115.3700027,113.0199966,111.9913788
05/10/2020,113.5500031,113.9100037,106243800,116.6500015,116.5,115.4397125
06/10/2020,112.25,115.6999969,161498200,116.1200027,113.1600037,112.1301117
07/10/2020,114.1299973,114.6200027,96849000,115.5500031,115.0800018,114.0326385
08/10/2020,114.5899963,116.25,83477200,116.4000015,114.9700012,113.9236374
09/10/2020,114.9199982,115.2799988,100506900,117,116.9700012,115.9054337
12/10/2020,119.2799988,120.0599976,240226800,125.1800003,124.4000015,123.2678146
13/10/2020,119.6500015,125.2699966,262330500,125.3899994,121.0999985,119.9978409
14/10/2020,119.6200027,121,150712000,123.0299988,121.1900024,120.0870285
15/10/2020,118.1500015,118.7200012,112559200,121.1999969,120.7099991,119.6113968
16/10/2020,118.8099976,121.2799988,115393800,121.5500031,119.0199966,117.9367752
19/10/2020,115.6600037,119.9599991,120639300,120.4199982,115.9800034,114.9244537
20/10/2020,115.6299973,116.1999969,124423700,118.9800034,117.5100021,116.4405212
21/10/2020,116.4499969,116.6699982,89946000,118.7099991,116.8700027,115.8063583
22/10/2020,114.5899963,117.4499969,101988000,118.0400009,115.75,114.6965332
23/10/2020,114.2799988,116.3899994,82572600,116.5500031,115.0400009,113.9929962
26/10/2020,112.8799973,114.0100021,111850700,116.5500031,115.0500031,114.0029068
27/10/2020,114.5400009,115.4899979,92276800,117.2799988,116.5999985,115.5387878
28/10/2020,111.0999985,115.0500031,143937800,115.4300003,111.1999969,110.1879425
29/10/2020,112.1999969,112.3700027,146129200,116.9300003,115.3199997,114.2704468
30/10/2020,107.7200012,111.0599976,190272600,111.9899979,108.8600006,107.8692398
02/11/2020,107.3199997,109.1100006,122866900,110.6800003,108.7699966,107.7800674
03/11/2020,108.7300034,109.6600037,107624400,111.4899979,110.4400024,109.4348679
04/11/2020,112.3499985,114.1399994,138235500,115.5899963,114.9499969,113.9038086
05/11/2020,116.8700027,117.9499969,126387100,119.6200027,119.0299988,117.9466934
06/11/2020,116.1299973,118.3199997,114457900,119.1999969,118.6900024,117.8126831
09/11/2020,116.0500031,120.5,154515300,121.9899979,116.3199997,115.4601974
10/11/2020,114.1299973,115.5500031,138023400,117.5899963,115.9700012,115.112793
11/11/2020,116.4400024,117.1900024,112295000,119.6299973,119.4899979,118.6067657
12/11/2020,118.5699997,119.6200027,103162300,120.5299988,119.2099991,118.3288345
13/11/2020,117.8700027,119.4400024,81581900,119.6699982,119.2600021,118.378479
16/11/2020,118.1500015,118.9199982,91183000,120.9899979,120.3000031,119.4107819
17/11/2020,118.9599991,119.5500031,74271000,120.6699982,119.3899994,118.5075073
18/11/2020,118,118.6100006,76322100,119.8199997,118.0299988,117.1575546
19/11/2020,116.8099976,117.5899963,74113000,119.0599976,118.6399994,117.7630539
20/11/2020,117.2900009,118.6399994,73604300,118.7699966,117.3399963,116.4726563
23/11/2020,113.75,117.1800003,127959300,117.6200027,113.8499985,113.008461
24/11/2020,112.5899963,113.9100037,113874200,115.8499985,115.1699982,114.3187027
25/11/2020,115.1699982,115.5500031,76499200,116.75,116.0299988,115.1723404
27/11/2020,116.2200012,116.5699997,46691300,117.4899979,116.5899963,115.7282028
30/11/2020,116.8099976,116.9700012,169410200,120.9700012,119.0500031,118.1700287
01/12/2020,120.0100021,121.0100021,127728200,123.4700012,122.7200012,121.8129044
02/12/2020,120.8899994,122.0199966,89004200,123.3700027,123.0800018,122.1702423
03/12/2020,122.2099991,123.5199966,78967600,123.7799988,122.9400024,122.0312729
04/12/2020,121.5199966,122.5999985,78260400,122.8600006,122.25,121.3463669
07/12/2020,122.25,122.3099976,86712000,124.5699997,123.75,122.8352814
08/12/2020,123.0899963,124.3700027,82225500,124.9800034,124.3799973,123.4606247
09/12/2020,121,124.5299988,115089200,125.9499969,121.7799988,120.879837
10/12/2020,120.1500015,120.5,81312200,123.8700027,123.2399979,122.3290482
11/12/2020,120.5500031,122.4300003,86939800,122.7600021,122.4100037,121.5051956
14/12/2020,121.5400009,122.5999985,79184500,123.3499985,121.7799988,120.879837
15/12/2020,124.1299973,124.3399963,157243700,127.9000015,127.8799973,126.9347458
16/12/2020,126.5599976,127.4100037,98208600,128.3699951,127.8099976,126.8652725
17/12/2020,128.0399933,128.8999939,94359800,129.5800018,128.6999969,127.7486877
18/12/2020,126.1200027,128.9600067,192541500,129.1000061,126.6600037,125.7237701
21/12/2020,123.4499969,125.0199966,121251600,128.3099976,128.2299957,127.2821732
22/12/2020,129.6499939,131.6100006,168904800,134.4100037,131.8800049,130.9051971
23/12/2020,130.7799988,132.1600037,88223700,132.4299927,130.9600067,129.9920044
24/12/2020,131.1000061,131.3200073,54930100,133.4600067,131.9700012,130.9945374
28/12/2020,133.5099945,133.9900055,124486200,137.3399963,136.6900024,135.6796417
29/12/2020,134.3399963,138.0500031,121047300,138.7899933,134.8699951,133.8730927
30/12/2020,133.3999939,135.5800018,96452100,135.9900055,133.7200012,132.7315826
31/12/2020,131.7200012,134.0800018,99116600,134.7400055,132.6900024,131.709198
04/01/2021,126.7600021,133.5200043,143301900,133.6100006,129.4100037,128.4534454
05/01/2021,128.4299927,128.8899994,97664900,131.7400055,131.0099945,130.0416107
06/01/2021,126.3799973,127.7200012,155088000,131.0500031,126.5999985,125.6642075
07/01/2021,127.8600006,128.3600006,109578200,131.6300049,130.9199982,129.9522705
08/01/2021,130.2299957,132.4299927,105158200,132.6300049,132.0500031,131.0739288
11/01/2021,128.5,129.1900024,100384500,130.1699982,128.9799957,128.0266266
12/01/2021,126.8600006,128.5,91951100,129.6900024,128.8000031,127.8479385
13/01/2021,128.4900055,128.7599945,88636800,131.4499969,130.8899994,129.9225006
14/01/2021,128.7599945,130.8000031,90221800,131,128.9100037,127.9571457
15/01/2021,127,128.7799988,111598500,130.2200012,127.1399994,126.2002182
19/01/2021,126.9400024,127.7799988,90757300,128.7100067,127.8300018,126.8851242
20/01/2021,128.5500031,128.6600037,104319500,132.4900055,132.0299988,131.0540771
21/01/2021,133.5899963,133.8000031,120150900,139.6699982,136.8699951,135.8583069
22/01/2021,135.0200043,136.2799988,114459400,139.8500061,139.0700073,138.0420685
25/01/2021,136.5399933,143.0700073,157611700,145.0899963,142.9199982,141.8635864
26/01/2021,141.3699951,143.6000061,98390600,144.3000031,143.1600037,142.1018066
27/01/2021,140.4100037,143.4299927,140843800,144.3000031,142.0599976,141.009964
28/01/2021,136.6999969,139.5200043,142621100,141.9900055,137.0899963,136.0766602
29/01/2021,130.2100067,135.8300018,177523800,136.7400055,131.9600067,130.9846191
01/02/2021,130.9299927,133.75,106239800,135.3800049,134.1399994,133.1484833
02/02/2021,134.6100006,135.7299957,83305400,136.3099976,134.9900055,133.9922028
03/02/2021,133.6100006,135.7599945,89880900,135.7700043,133.9400024,132.9499817
04/02/2021,134.5899963,136.3000031,84183100,137.3999939,137.3899994,136.3744507
05/02/2021,135.8600006,137.3500061,75693800,137.4199982,136.7599945,135.9519653
08/02/2021,134.9199982,136.0299988,71297200,136.9600067,136.9100037,136.1010742
09/02/2021,135.8500061,136.6199951,76774200,137.8800049,136.0099945,135.2063904
10/02/2021,134.3999939,136.4799957,73046600,136.9900055,135.3899994,134.5900726
11/02/2021,133.7700043,135.8999939,64280000,136.3899994,135.1300049,134.331604
12/02/2021,133.6900024,134.3500061,60145100,135.5299988,135.3699951,134.5701752
16/02/2021,132.7899933,135.4900055,80576300,136.0099945,133.1900024,132.4030609
17/02/2021,129.4700012,131.25,97918500,132.2200012,130.8399963,130.066925
18/02/2021,127.4100037,129.1999969,96856700,130,129.7100067,128.9436188
19/02/2021,128.8000031,130.2400055,87668800,130.7100067,129.8699951,129.1026764
22/02/2021,125.5999985,128.0099945,103916400,129.7200012,126,125.2555466
23/02/2021,118.3899994,123.7600021,158273000,126.7099991,125.8600006,125.1163712
24/02/2021,122.2300034,124.9400024,111039900,125.5599976,125.3499985,124.6093826
25/02/2021,120.5400009,124.6800003,148199500,126.4599991,120.9899979,120.2751389
26/02/2021,121.1999969,122.5899963,164560400,124.8499985,121.2600021,120.5435562
01/03/2021,122.7900009,123.75,116307900,127.9300003,127.7900009,127.0349655
02/03/2021,125.0100021,128.4100037,102260900,128.7200012,125.1200027,124.3807449
03/03/2021,121.8399963,124.8099976,112966300,125.7099991,122.0599976,121.3388214
04/03/2021,118.6200027,121.75,178155000,123.5999985,120.1299973,119.4202271
05/03/2021,117.5699997,120.9800034,153766600,121.9400024,121.4199982,120.7025986
08/03/2021,116.2099991,120.9300003,154376600,121,116.3600006,115.672493
09/03/2021,118.7900009,119.0299988,129525800,122.0599976,121.0899963,120.3745422
10/03/2021,119.4499969,121.6900024,111943300,122.1699982,119.9800034,119.2711182
11/03/2021,121.2600021,122.5400009,103026500,123.2099991,121.9599991,121.2394104
12/03/2021,119.1600037,120.4000015,88105100,121.1699982,121.0299988,120.3149033
15/03/2021,120.4199982,121.4100037,92403800,124,123.9899979,123.2574158
16/03/2021,124.7200012,125.6999969,115227900,127.2200012,125.5699997,124.8280792
17/03/2021,122.3399963,124.0500031,111932600,125.8600006,124.7600021,124.0228653
18/03/2021,120.3199997,122.8799973,121229700,123.1800003,120.5299988,119.8178635
19/03/2021,119.6800003,119.9000015,185549500,121.4300003,119.9899979,119.2810516
22/03/2021,120.2600021,120.3300018,111912300,123.8700027,123.3899994,122.660965
23/03/2021,122.1399994,123.3300018,95467100,124.2399979,122.5400009,121.8159866
24/03/2021,120.0699997,122.8199997,88530500,122.9000015,120.0899963,119.380455
25/03/2021,119,119.5400009,98844700,121.6600037,120.5899963,119.8775024
26/03/2021,118.9199982,120.3499985,94071200,121.4800034,121.2099991,120.4938431
29/03/2021,120.7300034,121.6500015,80819200,122.5800018,121.3899994,120.6727753
30/03/2021,118.8600006,120.1100006,85671900,120.4000015,119.9000015,119.1915817
31/03/2021,121.1500015,121.6500015,118323800,123.5199966,122.1500015,121.4282913
01/04/2021,122.4899979,123.6600037,75089100,124.1800003,123,122.2732697
05/04/2021,123.0699997,123.8700027,88651200,126.1600037,125.9000015,125.1561279
06/04/2021,125.6500015,126.5,80171300,127.1299973,126.2099991,125.4642944
07/04/2021,125.1399994,125.8300018,83466700,127.9199982,127.9000015,127.1443253
08/04/2021,128.5200043,128.9499969,88844600,130.3899994,130.3600006,129.5897675
09/04/2021,129.4700012,129.8000031,106686700,133.0399933,133,132.2141876
12/04/2021,130.6300049,132.5200043,91420000,132.8500061,131.2400055,130.4645844
13/04/2021,131.9299927,132.4400024,91266500,134.6600037,134.4299927,133.6357269
14/04/2021,131.6600037,134.9400024,87222800,135,132.0299988,131.2499084
15/04/2021,133.6399994,133.8200073,89347100,135,134.5,133.7053223
16/04/2021,133.2799988,134.3000031,84922400,134.6699982,134.1600037,133.3673248
19/04/2021,133.3399963,133.5099945,94264200,135.4700012,134.8399963,134.0433197
20/04/2021,131.8099976,135.0200043,94812300,135.5299988,133.1100006,132.3235474
21/04/2021,131.3000031,132.3600006,68847100,133.75,133.5,132.7112274
22/04/2021,131.4100037,133.0399933,84566500,134.1499939,131.9400024,131.1604462
23/04/2021,132.1600037,132.1600037,78657500,135.1199951,134.3200073,133.5263977
26/04/2021,133.5599976,134.8300018,66905100,135.0599976,134.7200012,133.9240265
27/04/2021,134.1100006,135.0099945,66015800,135.4100037,134.3899994,133.5959778
28/04/2021,133.0800018,134.3099976,107760100,135.0200043,133.5800018,132.7907562
29/04/2021,132.4499969,136.4700012,151101000,137.0700073,133.4799957,132.6913452
30/04/2021,131.0700073,131.7799988,109839500,133.5599976,131.4600067,130.6832886
03/05/2021,131.8300018,132.0399933,75135100,134.0700073,132.5399933,131.756897
04/05/2021,126.6999969,131.1900024,137564700,131.4900055,127.8499985,127.0946121
05/05/2021,127.9700012,129.1999969,84000900,130.4499969,128.1000061,127.3431396
06/05/2021,127.1299973,127.8899994,78128300,129.75,129.7400055,128.9734497
07/05/2021,129.4799957,130.8500061,78973300,131.2599945,130.2100067,129.6605377
10/05/2021,126.8099976,129.4100037,88071200,129.5399933,126.8499985,126.3147125
11/05/2021,122.7699966,123.5,126142800,126.2699966,125.9100037,125.378685
12/05/2021,122.25,123.4000015,112172300,124.6399994,122.7699966,122.2519226
13/05/2021,124.2600021,124.5800018,105861300,126.1500015,124.9700012,124.4426422
14/05/2021,125.8499985,126.25,81918000,127.8899994,127.4499969,126.912178
17/05/2021,125.1699982,126.8199997,74244600,126.9300003,126.2699966,125.7371597
18/05/2021,124.7799988,126.5599976,63342900,126.9899979,124.8499985,124.3231506
19/05/2021,122.8600006,123.1600037,92612000,124.9199982,124.6900024,124.163826
20/05/2021,125.0999985,125.2300034,76857100,127.7200012,127.3099976,126.7727661
21/05/2021,125.2099991,127.8199997,79295400,128,125.4300003,124.9007034
24/05/2021,125.9400024,126.0100021,63092900,127.9400024,127.0999985,126.563652
25/05/2021,126.3199997,127.8199997,72009500,128.3200073,126.9000015,126.3644943
26/05/2021,126.4199982,126.9599991,56575900,127.3899994,126.8499985,126.3147125
27/05/2021,125.0800018,126.4400024,94625600,127.6399994,125.2799988,124.7513428
28/05/2021,124.5500031,125.5699997,71311100,125.8000031,124.6100006,124.0841599
01/06/2021,123.9400024,125.0800018,67637100,125.3499985,124.2799988,123.7555466
02/06/2021,124.0500031,124.2799988,59278900,125.2399979,125.0599976,124.5322647
03/06/2021,123.1299973,124.6800003,76229200,124.8499985,123.5400009,123.0186768
04/06/2021,123.8499985,124.0699997,75169300,126.1600037,125.8899994,125.3587646
07/06/2021,124.8300018,126.1699982,71057600,126.3199997,125.9000015,125.368721
08/06/2021,126.2099991,126.5999985,74403800,128.4600067,126.7399979,126.2051773
09/06/2021,126.5199966,127.2099991,56877900,127.75,127.1299973,126.5935211
10/06/2021,125.9400024,127.0199966,71186400,128.1900024,126.1100006,125.5778351
11/06/2021,126.0999985,126.5299988,53522400,127.4400024,127.3499985,126.8125916
14/06/2021,127.0699997,127.8199997,96906500,130.5399933,130.4799957,129.9293976
15/06/2021,129.3899994,129.9400024,62746300,130.6000061,129.6399994,129.0929413
16/06/2021,128.4600067,130.3699951,91815000,130.8899994,130.1499939,129.6007843
